name,mean_income,tract
"Census Tract 62.02, Queens County, New York",69887.6728110599,4006202
"Census Tract 63, Queens County, New York",83739.34226552983,4006300
"Census Tract 65.01, Queens County, New York",80644.97041420119,4006501
"Census Tract 65.02, Queens County, New York",85934.27095292768,4006502
"Census Tract 69, Queens County, New York",69455.4191137213,4006900
"Census Tract 71, Queens County, New York",85198.43487982113,4007100
"Census Tract 73, Queens County, New York",80862.02830188679,4007300
"Census Tract 75, Queens County, New York",82285.44776119402,4007500
"Census Tract 77, Queens County, New York",90083.71385083714,4007700
"Census Tract 79, Queens County, New York",68956.27376425856,4007900
"Census Tract 81, Queens County, New York",98485.98130841121,4008100
"Census Tract 83, Queens County, New York",70989.87108655617,4008300
"Census Tract 85, Queens County, New York",54606.299212598424,4008500
"Census Tract 86, Queens County, New York",85097.4025974026,4008600
"Census Tract 87, Queens County, New York",39589.48043617704,4008700
"Census Tract 88, Queens County, New York",91473.1768650461,4008800
"Census Tract 91, Queens County, New York",82702.23752151463,4009100
"Census Tract 94, Queens County, New York",69668.03760282022,4009400
"Census Tract 95, Queens County, New York",88940.50104384133,4009500
"Census Tract 96, Queens County, New York",87840.79084287201,4009600
"Census Tract 97, Queens County, New York",98094.9105914718,4009700
"Census Tract 98, Queens County, New York",64485.39176626826,4009800
"Census Tract 99, Queens County, New York",0.0,4009900
"Census Tract 100, Queens County, New York",106625.24850894632,4010000
"Census Tract 101, Queens County, New York",79220.47970479705,4010100
"Census Tract 102, Queens County, New York",76960.22727272728,4010200
"Census Tract 103, Queens County, New York",72301.12044817927,4010300
"Census Tract 104, Queens County, New York",84231.18279569893,4010400
"Census Tract 105, Queens County, New York",61567.69596199525,4010500
"Census Tract 106, Queens County, New York",80511.22931442081,4010600
"Census Tract 107.01, Queens County, New York",0.0,4010701
"Census Tract 108, Queens County, New York",68811.12469437653,4010800
"Census Tract 110, Queens County, New York",68567.44704570792,4011000
"Census Tract 111, Queens County, New York",91150.40650406505,4011100
"Census Tract 112, Queens County, New York",64654.34083601286,4011200
"Census Tract 113, Queens County, New York",74880.4945054945,4011300
"Census Tract 114, Queens County, New York",53066.7701863354,4011400
"Census Tract 115, Queens County, New York",83985.05303760848,4011500
"Census Tract 116, Queens County, New York",85193.34532374101,4011600
"Census Tract 117, Queens County, New York",82691.82782283219,4011700
"Census Tract 118, Queens County, New York",68946.8085106383,4011800
"Census Tract 119, Queens County, New York",82199.24812030075,4011900
"Census Tract 120, Queens County, New York",64607.142857142855,4012000
"Census Tract 121, Queens County, New York",73723.87238723872,4012100
"Census Tract 122, Queens County, New York",74394.86552567237,4012200
"Census Tract 123.01, Queens County, New York",92393.18181818182,4012301
"Census Tract 124, Queens County, New York",72857.56501182033,4012400
"Census Tract 125, Queens County, New York",77461.10325318246,4012500
"Census Tract 126.01, Queens County, New York",68024.13793103448,4012601
"Census Tract 126.02, Queens County, New York",74501.35685210313,4012602
"Census Tract 128, Queens County, New York",83312.68221574344,4012800
"Census Tract 130, Queens County, New York",78191.48936170213,4013000
"Census Tract 132, Queens County, New York",89280.12519561815,4013200
"Census Tract 134, Queens County, New York",68977.1840873635,4013400
"Census Tract 135, Queens County, New York",86940.43321299639,4013500
"Census Tract 136, Queens County, New York",85711.76470588235,4013600
"Census Tract 137, Queens County, New York",84195.32324621733,4013700
"Census Tract 138, Queens County, New York",75115.02516175414,4013800
"Census Tract 140, Queens County, New York",85793.62170087977,4014000
"Census Tract 141, Queens County, New York",72911.97183098592,4014100
"Census Tract 142.01, Queens County, New York",63278.65266841645,4014201
"Census Tract 142.02, Queens County, New York",79770.0668896321,4014202
"Census Tract 143, Queens County, New York",75087.8255602665,4014300
"Census Tract 144, Queens County, New York",71361.94029850746,4014400
"Census Tract 145, Queens County, New York",73722.40618101545,4014500
"Census Tract 147, Queens County, New York",81405.66741237883,4014700
"Census Tract 148, Queens County, New York",63194.69835466179,4014800
"Census Tract 149, Queens County, New York",84751.82863113898,4014900
"Census Tract 150, Queens County, New York",88560.49004594181,4015000
"Census Tract 151, Queens County, New York",73034.3347639485,4015100
"Census Tract 152, Queens County, New York",74500.0,4015200
"Census Tract 153, Queens County, New York",73059.42184154176,4015300
"Census Tract 154, Queens County, New York",71485.38961038961,4015400
"Census Tract 155, Queens County, New York",90456.87885010267,4015500
"Census Tract 156, Queens County, New York",75833.33333333333,4015600
"Census Tract 157, Queens County, New York",64125.744047619046,4015700
"Census Tract 158.01, Queens County, New York",73846.35974304068,4015801
"Census Tract 158.02, Queens County, New York",80398.78542510122,4015802
"Census Tract 159, Queens County, New York",56048.9417989418,4015900
"Census Tract 161, Queens County, New York",69824.87922705314,4016100
"Census Tract 163, Queens County, New York",40920.74592074592,4016300
"Census Tract 164, Queens County, New York",87482.81786941581,4016400
"Census Tract 166, Queens County, New York",71206.50183150184,4016600
"Census Tract 168, Queens County, New York",81436.04651162791,4016800
"Census Tract 169, Queens County, New York",82644.13106594775,4016900
"Census Tract 170, Queens County, New York",71145.11691884456,4017000
"Census Tract 171, Queens County, New York",0.0,4017100
"Census Tract 172, Queens County, New York",82930.23255813954,4017200
"Census Tract 174, Queens County, New York",79310.08902077151,4017400
"Census Tract 176, Queens County, New York",74773.82875605815,4017600
"Census Tract 178, Queens County, New York",64628.09917355372,4017800
"Census Tract 179, Queens County, New York",53756.15763546798,4017900
"Census Tract 180, Queens County, New York",78152.17391304347,4018000
"Census Tract 181.01, Queens County, New York",52979.35103244838,4018101
"Census Tract 181.02, Queens County, New York",66989.61499493415,4018102
"Census Tract 182, Queens County, New York",69591.48044692738,4018200
"Census Tract 183, Queens County, New York",87195.40229885057,4018300
"Census Tract 184.01, Queens County, New York",73328.05071315373,4018401
"Census Tract 184.02, Queens County, New York",75848.55403348555,4018402
"Census Tract 185.01, Queens County, New York",78839.73551637279,4018501
"Census Tract 185.02, Queens County, New York",77740.61433447099,4018502
"Census Tract 186, Queens County, New York",78800.20080321285,4018600
"Census Tract 187, Queens County, New York",80883.8619402985,4018700
"Census Tract 188, Queens County, New York",93331.26550868487,4018800
"Census Tract 189, Queens County, New York",71841.70471841705,4018900
"Census Tract 190, Queens County, New York",79198.11320754717,4019000
"Census Tract 192, Queens County, New York",85457.41324921136,4019200
"Census Tract 194, Queens County, New York",79166.66666666667,4019400
"Census Tract 196, Queens County, New York",73426.96629213484,4019600
"Census Tract 198, Queens County, New York",55238.537794299875,4019800
"Census Tract 199, Queens County, New York",71718.75,4019900
"Census Tract 202, Queens County, New York",66900.92165898618,4020200
"Census Tract 204, Queens County, New York",53917.32283464567,4020400
"Census Tract 205, Queens County, New York",66297.22921914357,4020500
"Census Tract 206, Queens County, New York",69208.984375,4020600
"Census Tract 208, Queens County, New York",78406.16045845272,4020800
"Census Tract 212, Queens County, New York",57764.84751203853,4021200
"Census Tract 214, Queens County, New York",67264.61401160197,4021400
"Census Tract 216, Queens County, New York",76036.35881104034,4021600
"Census Tract 219, Queens County, New York",55000.0,4021900
"Census Tract 220.01, Queens County, New York",78391.12343966714,4022001
"Census Tract 220.02, Queens County, New York",74203.95710059171,4022002
"Census Tract 229, Queens County, New York",0.0,4022900
"Census Tract 230, Queens County, New York",110326.92307692308,4023000
"Census Tract 232, Queens County, New York",70759.49367088608,4023200
"Census Tract 235, Queens County, New York",57594.53010279001,4023500
"Census Tract 236, Queens County, New York",69475.30864197531,4023600
"Census Tract 238, Queens County, New York",52061.73260572988,4023800
"Census Tract 240, Queens County, New York",56077.000503271265,4024000
"Census Tract 243, Queens County, New York",73396.14967462039,4024300
"Census Tract 245, Queens County, New York",71443.03201506591,4024500
"Census Tract 246, Queens County, New York",0.0,4024600
"Census Tract 247, Queens County, New York",65528.541226215646,4024700
"Census Tract 249, Queens County, New York",62318.017552916885,4024900
"Census Tract 251, Queens County, New York",61421.05263157895,4025100
"Census Tract 253.01, Queens County, New York",69391.06145251397,4025301
"Census Tract 253.02, Queens County, New York",71803.35097001764,4025302
"Census Tract 254, Queens County, New York",49234.676007005255,4025400
"Census Tract 255, Queens County, New York",90233.40248962656,4025500
"Census Tract 257, Queens County, New York",79185.39325842696,4025700
"Census Tract 258, Queens County, New York",81689.41979522184,4025800
"Census Tract 259, Queens County, New York",68746.61246612466,4025900
"Census Tract 260, Queens County, New York",47686.46408839779,4026000
"Census Tract 261, Queens County, New York",53177.855274629466,4026100
"Census Tract 262, Queens County, New York",70815.86826347305,4026200
"Census Tract 263, Queens County, New York",63869.43471735868,4026300
"Census Tract 264, Queens County, New York",65514.705882352944,4026400
"Census Tract 265, Queens County, New York",64998.23196605375,4026500
"Census Tract 266, Queens County, New York",50208.05812417437,4026600
"Census Tract 267, Queens County, New York",57912.50594388968,4026700
"Census Tract 269.01, Queens County, New York",57250.29726516052,4026901
"Census Tract 269.02, Queens County, New York",56277.50177430802,4026902
"Census Tract 270, Queens County, New York",66050.64655172414,4027000
"Census Tract 271, Queens County, New York",66503.73831775702,4027100
"Census Tract 272, Queens County, New York",74410.0169779287,4027200
"Census Tract 273, Queens County, New York",50668.604651162794,4027300
"Census Tract 274, Queens County, New York",69694.54887218046,4027400
"Census Tract 275, Queens County, New York",61785.8818011257,4027500
"Census Tract 276, Queens County, New York",69435.27918781726,4027600
"Census Tract 277, Queens County, New York",61437.30886850153,4027700
"Census Tract 278, Queens County, New York",47562.35154394299,4027800
"Census Tract 279, Queens County, New York",68605.68576388889,4027900
"Census Tract 280, Queens County, New York",94201.6806722689,4028000
"Census Tract 281, Queens County, New York",63642.726021110604,4028100
"Census Tract 282, Queens County, New York",90627.37642585552,4028200
"Census Tract 283, Queens County, New York",67350.89616810878,4028300
"Census Tract 284, Queens County, New York",77361.74070716229,4028400
"Census Tract 285, Queens County, New York",73640.37070524412,4028500
"Census Tract 287, Queens County, New York",74622.23944207671,4028700
"Census Tract 288, Queens County, New York",71871.7277486911,4028800
"Census Tract 289, Queens County, New York",73319.43081452405,4028900
"Census Tract 291, Queens County, New York",54705.63498738436,4029100
"Census Tract 293, Queens County, New York",76133.63363363364,4029300
"Census Tract 294, Queens County, New York",78215.9524819686,4029400
"Census Tract 295, Queens County, New York",78987.10865561695,4029500
"Census Tract 297, Queens County, New York",78129.25170068027,4029700
"Census Tract 299, Queens County, New York",0.0,4029900
"Census Tract 306, Queens County, New York",75174.79674796748,4030600
"Census Tract 309.02, Queens County, New York",57586.40552995392,4030902
"Census Tract 309.03, Queens County, New York",72549.2072170585,4030903
"Census Tract 309.04, Queens County, New York",77679.98244073748,4030904
"Census Tract 317, Queens County, New York",78256.88073394496,4031700
"Census Tract 320, Queens County, New York",77719.6261682243,4032000
"Census Tract 327, Queens County, New York",68978.7798408488,4032700
"Census Tract 328, Queens County, New York",80401.90735694823,4032800
"Census Tract 329, Queens County, New York",72813.4328358209,4032900
"Census Tract 330, Queens County, New York",87544.71330878485,4033000
"Census Tract 331, Queens County, New York",0.0,4033100
"Census Tract 334.01, Queens County, New York",80880.76545632974,4033401
"Census Tract 334.02, Queens County, New York",54260.39316790203,4033402
"Census Tract 337, Queens County, New York",68970.74756229686,4033700
"Census Tract 339, Queens County, New York",70462.8801431127,4033900
"Census Tract 347, Queens County, New York",64462.87128712871,4034700
"Census Tract 351, Queens County, New York",65262.044270833336,4035100
"Census Tract 352, Queens County, New York",89516.53944020356,4035200
"Census Tract 353, Queens County, New York",60446.79399727149,4035300
"Census Tract 357, Queens County, New York",62117.57526444264,4035700
"Census Tract 358, Queens County, New York",87743.61022364217,4035800
"Census Tract 361, Queens County, New York",55228.84882108183,4036100
"Census Tract 363, Queens County, New York",65778.0612244898,4036300
"Census Tract 365, Queens County, New York",58092.18203033839,4036500
"Census Tract 366, Queens County, New York",73635.89743589744,4036600
"Census Tract 367, Queens County, New York",65066.137566137564,4036700
"Census Tract 368, Queens County, New York",80126.62337662338,4036800
"Census Tract 371, Queens County, New York",81447.10578842316,4037100
"Census Tract 373, Queens County, New York",70983.06332842415,4037300
"Census Tract 375, Queens County, New York",66624.32432432432,4037500
"Census Tract 376, Queens County, New York",85104.54310789882,4037600
"Census Tract 377, Queens County, New York",61784.40925700365,4037700
"Census Tract 379, Queens County, New York",61445.28437724982,4037900
"Census Tract 381, Queens County, New York",63718.579234972676,4038100
"Census Tract 383.01, Queens County, New York",0.0,4038301
"Census Tract 383.02, Queens County, New York",0.0,4038302
"Census Tract 384, Queens County, New York",75145.39007092199,4038400
"Census Tract 394, Queens County, New York",69734.72668810289,4039400
"Census Tract 398, Queens County, New York",99449.90176817289,4039800
"Census Tract 399, Queens County, New York",64619.450317124734,4039900
"Census Tract 400, Queens County, New York",81784.88372093023,4040000
"Census Tract 401, Queens County, New York",60466.62546353523,4040100
"Census Tract 402, Queens County, New York",97684.75750577367,4040200
"Census Tract 403, Queens County, New York",62335.788827501536,4040300
"Census Tract 404, Queens County, New York",70740.24483550114,4040400
"Census Tract 405, Queens County, New York",49396.55172413793,4040500
"Census Tract 407, Queens County, New York",54581.165452653484,4040700
"Census Tract 409, Queens County, New York",61508.72323552736,4040900
"Census Tract 411, Queens County, New York",65122.63099219621,4041100
"Census Tract 413, Queens County, New York",60902.33545647559,4041300
"Census Tract 414, Queens County, New York",61432.95019157088,4041400
"Census Tract 415, Queens County, New York",47047.94520547945,4041500
"Census Tract 424, Queens County, New York",90774.79338842975,4042400
"Census Tract 426, Queens County, New York",0.0,4042600
"Census Tract 427, Queens County, New York",65810.11146496815,4042700
"Census Tract 432, Queens County, New York",94585.42713567839,4043200
"Census Tract 434, Queens County, New York",90522.08835341365,4043400
"Census Tract 437.01, Queens County, New York",66366.66666666667,4043701
"Census Tract 437.02, Queens County, New York",52737.829388119695,4043702
"Census Tract 439, Queens County, New York",58814.23757371525,4043900
"Census Tract 440, Queens County, New York",68957.35707591378,4044000
"Census Tract 443.01, Queens County, New York",35765.465935787004,4044301
"Census Tract 443.02, Queens County, New York",58045.32056005896,4044302
"Census Tract 444, Queens County, New York",53919.753086419754,4044400
"Census Tract 446.01, Queens County, New York",46367.41479634248,4044601
"Census Tract 446.02, Queens County, New York",45078.75457875458,4044602
"Census Tract 448, Queens County, New York",76499.343832021,4044800
"Census Tract 450, Queens County, New York",83036.33217993079,4045000
"Census Tract 452, Queens County, New York",66182.06521739131,4045200
"Census Tract 454, Queens County, New York",74516.51754989676,4045400
"Census Tract 455, Queens County, New York",55211.48853310255,4045500
"Census Tract 456, Queens County, New York",87753.16455696203,4045600
"Census Tract 457, Queens County, New York",71048.64016736402,4045700
"Census Tract 458, Queens County, New York",95230.01508295626,4045800
"Census Tract 459, Queens County, New York",69874.0494296578,4045900
"Census Tract 460, Queens County, New York",42813.32628239027,4046000
"Census Tract 461, Queens County, New York",61658.55354659249,4046100
"Census Tract 462, Queens County, New York",59245.54826616682,4046200
"Census Tract 463, Queens County, New York",63605.05450941526,4046300
"Census Tract 464, Queens County, New York",98630.28953229399,4046400
"Census Tract 465, Queens County, New York",51641.83222958058,4046500
"Census Tract 466, Queens County, New York",80823.90381895332,4046600
"Census Tract 467, Queens County, New York",38861.12445939452,4046700
"Census Tract 468, Queens County, New York",59141.33738601824,4046800
"Census Tract 469, Queens County, New York",52212.46301775148,4046900
"Census Tract 470, Queens County, New York",68256.85339690108,4047000
"Census Tract 471, Queens County, New York",57938.20224719101,4047100
"Census Tract 472, Queens County, New York",90187.68768768769,4047200
"Census Tract 473, Queens County, New York",65425.463851567496,4047300
"Census Tract 475, Queens County, New York",69820.93184979138,4047500
"Census Tract 476, Queens County, New York",116546.84095860567,4047600
"Census Tract 478, Queens County, New York",85607.63888888889,4047800
"Census Tract 479, Queens County, New York",64193.25707405178,4047900
"Census Tract 480, Queens County, New York",83691.40625,4048000
"Census Tract 481, Queens County, New York",49550.359712230216,4048100
"Census Tract 482, Queens County, New York",97823.45013477089,4048200
"Census Tract 483, Queens County, New York",68344.73049074819,4048300
"Census Tract 484, Queens County, New York",85662.39316239316,4048400
"Census Tract 485, Queens County, New York",79922.24475997295,4048500
"Census Tract 489, Queens County, New York",76366.27906976744,4048900
"Census Tract 492, Queens County, New York",69492.164828787,4049200
"Census Tract 493.02, Queens County, New York",74501.69875424689,4049302
"Census Tract 495, Queens County, New York",76868.53002070394,4049500
"Census Tract 496, Queens County, New York",80609.01001112346,4049600
"Census Tract 497, Queens County, New York",70959.97973657548,4049700
"Census Tract 499, Queens County, New York",69608.52959898153,4049900
"Census Tract 500, Queens County, New York",54825.102880658436,4050000
"Census Tract 502.01, Queens County, New York",88135.59322033898,4050201
"Census Tract 502.02, Queens County, New York",75513.33333333333,4050202
"Census Tract 504, Queens County, New York",77318.84057971014,4050400
"Census Tract 505, Queens County, New York",73976.68393782384,4050500
"Census Tract 506, Queens County, New York",101289.15662650602,4050600
"Census Tract 507, Queens County, New York",78939.50437317784,4050700
"Census Tract 508, Queens County, New York",84367.64705882352,4050800
"Census Tract 510, Queens County, New York",96640.29535864979,4051000
"Census Tract 511, Queens County, New York",95646.21409921671,4051100
"Census Tract 512, Queens County, New York",93160.11235955056,4051200
"Census Tract 513, Queens County, New York",72548.26254826254,4051300
"Census Tract 515, Queens County, New York",86369.04761904762,4051500
"Census Tract 516, Queens County, New York",73192.04152249134,4051600
"Census Tract 517, Queens County, New York",72506.87757909216,4051700
"Census Tract 518, Queens County, New York",74536.29032258065,4051800
"Census Tract 520, Queens County, New York",92021.97802197802,4052000
"Census Tract 521, Queens County, New York",75187.31988472622,4052100
"Census Tract 522, Queens County, New York",99328.43137254902,4052200
"Census Tract 524, Queens County, New York",79590.2394106814,4052400
"Census Tract 525, Queens County, New York",73094.2334739803,4052500
"Census Tract 526, Queens County, New York",81471.40221402214,4052600
"Census Tract 528, Queens County, New York",68953.48837209302,4052800
"Census Tract 530, Queens County, New York",73660.8442503639,4053000
"Census Tract 531, Queens County, New York",68251.44508670521,4053100
"Census Tract 532, Queens County, New York",98915.6626506024,4053200
"Census Tract 534.01, Queens County, New York",82084.66453674121,4053401
"Census Tract 535, Queens County, New York",62329.26829268293,4053500
"Census Tract 536.01, Queens County, New York",77075.1953125,4053601
"Census Tract 538, Queens County, New York",85831.4479638009,4053800
"Census Tract 539, Queens County, New York",73048.91304347826,4053900
"Census Tract 540, Queens County, New York",68470.05742411813,4054000
"Census Tract 542, Queens County, New York",83648.69626497534,4054200
"Census Tract 545, Queens County, New York",64128.45849802371,4054500
"Census Tract 547, Queens County, New York",73480.4964539007,4054700
"Census Tract 548, Queens County, New York",83461.22778675283,4054800
"Census Tract 549, Queens County, New York",61164.07650926479,4054900
"Census Tract 551, Queens County, New York",74047.61904761905,4055100
"Census Tract 552, Queens County, New York",69045.05386875612,4055200
"Census Tract 553, Queens County, New York",63301.94410692588,4055300
"Census Tract 554, Queens County, New York",72750.67750677507,4055400
"Census Tract 555, Queens County, New York",59952.205882352944,4055500
"Census Tract 556, Queens County, New York",83475.31847133758,4055600
"Census Tract 557, Queens County, New York",61941.57392686805,4055700
"Census Tract 558, Queens County, New York",87415.84158415842,4055800
"Census Tract 559, Queens County, New York",62157.70171149144,4055900
"Census Tract 560, Queens County, New York",84697.6241900648,4056000
"Census Tract 561, Queens County, New York",137121.21212121213,4056100
"Census Tract 562, Queens County, New York",84994.2396313364,4056200
"Census Tract 564, Queens County, New York",67295.59748427673,4056400
"Census Tract 565, Queens County, New York",78128.6836935167,4056500
"Census Tract 566, Queens County, New York",72219.51219512195,4056600
"Census Tract 567, Queens County, New York",91237.40765614506,4056700
"Census Tract 568, Queens County, New York",77019.29824561403,4056800
"Census Tract 577, Queens County, New York",66756.70640834575,4057700
"Census Tract 579, Queens County, New York",64357.723577235774,4057900
"Census Tract 580, Queens County, New York",94360.88527551942,4058000
"Census Tract 581, Queens County, New York",73168.20276497696,4058100
"Census Tract 582, Queens County, New York",92392.51297257228,4058200
"Census Tract 583, Queens County, New York",82534.2741935484,4058300
"Census Tract 585, Queens County, New York",72148.54111405836,4058500
"Census Tract 587, Queens County, New York",65020.7078313253,4058700
"Census Tract 589, Queens County, New York",52931.97936814958,4058900
"Census Tract 590, Queens County, New York",85321.9696969697,4059000
"Census Tract 591, Queens County, New York",69771.19958634954,4059100
"Census Tract 592, Queens County, New York",101671.12299465241,4059200
"Census Tract 593, Queens County, New York",74127.59544541192,4059300
"Census Tract 594, Queens County, New York",92347.56097560975,4059400
"Census Tract 595, Queens County, New York",70102.07286432161,4059500
"Census Tract 596, Queens County, New York",96041.17647058824,4059600
"Census Tract 598, Queens County, New York",87085.6102003643,4059800
"Census Tract 599, Queens County, New York",69919.35483870968,4059900
"Census Tract 600, Queens County, New York",103000.0,4060000
"Census Tract 601, Queens County, New York",73751.54894671623,4060100
"Census Tract 603, Queens County, New York",87813.83737517832,4060300
"Census Tract 606, Queens County, New York",95057.17255717255,4060600
"Census Tract 607.01, Queens County, New York",87500.0,4060701
"Census Tract 608, Queens County, New York",91396.89578713969,4060800
"Census Tract 610, Queens County, New York",92953.98009950249,4061000
"Census Tract 612, Queens County, New York",123400.19569471624,4061200
"Census Tract 613.01, Queens County, New York",73408.86454183266,4061301
"Census Tract 613.02, Queens County, New York",75357.14285714286,4061302
"Census Tract 614, Queens County, New York",103375.66844919787,4061400
"Census Tract 616.01, Queens County, New York",105745.61403508772,4061601
"Census Tract 616.02, Queens County, New York",104651.98863636363,4061602
"Census Tract 618, Queens County, New York",78923.81656804733,4061800
"Census Tract 619, Queens County, New York",86496.29237288136,4061900
"Census Tract 620, Queens County, New York",113691.63424124513,4062000
"Census Tract 621, Queens County, New York",72007.37618545837,4062100
"Census Tract 622, Queens County, New York",80364.0,4062200
"Census Tract 623, Queens County, New York",80330.1282051282,4062300
"Census Tract 624, Queens County, New York",0.0,4062400
"Census Tract 625, Queens County, New York",82248.93162393162,4062500
"Census Tract 626, Queens County, New York",94320.8430913349,4062600
"Census Tract 627, Queens County, New York",75332.48730964467,4062700
"Census Tract 629, Queens County, New York",72368.15415821501,4062900
"Census Tract 630, Queens County, New York",111654.85829959514,4063000
"Census Tract 632, Queens County, New York",102145.98540145985,4063200
"Census Tract 633.01, Queens County, New York",82740.21352313168,4063301
"Census Tract 633.02, Queens County, New York",91912.6213592233,4063302
"Census Tract 635, Queens County, New York",75400.1074113856,4063500
"Census Tract 637, Queens County, New York",99700.35778175313,4063700
"Census Tract 638, Queens County, New York",112308.06142034549,4063800
"Census Tract 639, Queens County, New York",80035.6463878327,4063900
"Census Tract 641.01, Queens County, New York",71512.80683030949,4064101
"Census Tract 641.02, Queens County, New York",50681.818181818184,4064102
"Census Tract 645, Queens County, New York",84545.78488372093,4064500
"Census Tract 646, Queens County, New York",93135.85291113381,4064600
"Census Tract 650, Queens County, New York",94982.93515358362,4065000
"Census Tract 654, Queens County, New York",99426.55367231638,4065400
"Census Tract 655.01, Queens County, New York",0.0,4065501
"Census Tract 656, Queens County, New York",92919.62556488057,4065600
"Census Tract 657.02, Queens County, New York",76216.69004207573,4065702
"Census Tract 657.03, Queens County, New York",80931.41797961075,4065703
"Census Tract 659, Queens County, New York",99298.50746268657,4065900
"Census Tract 660, Queens County, New York",96688.70803662259,4066000
"Census Tract 661, Queens County, New York",90446.85990338164,4066100
"Census Tract 663, Queens County, New York",105165.61514195583,4066300
"Census Tract 664, Queens County, New York",91694.26638176639,4066400
"Census Tract 665.01, Queens County, New York",93703.98196844477,4066501
"Census Tract 667.01, Queens County, New York",77374.87231869255,4066701
"Census Tract 669, Queens County, New York",90907.2249589491,4066900
"Census Tract 671, Queens County, New York",96303.9457459926,4067100
"Census Tract 677, Queens County, New York",101461.48036253777,4067700
"Census Tract 679, Queens County, New York",60562.310030395136,4067900
"Census Tract 680, Queens County, New York",102952.58620689655,4068000
"Census Tract 682, Queens County, New York",87434.72584856398,4068200
"Census Tract 683, Queens County, New York",68213.61058601135,4068300
"Census Tract 687, Queens County, New York",68455.51894563426,4068700
"Census Tract 690, Queens County, New York",86558.15109343936,4069000
"Census Tract 693, Queens County, New York",60278.45036319613,4069300
"Census Tract 694, Queens County, New York",88663.56382978724,4069400
"Census Tract 695, Queens County, New York",78678.36257309941,4069500
"Census Tract 697.01, Queens County, New York",75518.12004530011,4069701
"Census Tract 697.02, Queens County, New York",93125.0,4069702
"Census Tract 703, Queens County, New York",84125.35410764873,4070300
"Census Tract 707, Queens County, New York",109593.02325581395,4070700
"Census Tract 709, Queens County, New York",100952.14356929212,4070900
"Census Tract 711, Queens County, New York",87738.98365316275,4071100
"Census Tract 713.03, Queens County, New York",95383.77591851582,4071303
"Census Tract 713.04, Queens County, New York",66652.28931652289,4071304
"Census Tract 713.05, Queens County, New York",80506.31578947368,4071305
"Census Tract 713.06, Queens County, New York",75336.76417479235,4071306
"Census Tract 716, Queens County, New York",0.0,4071600
"Census Tract 717.01, Queens County, New York",77864.31152147731,4071701
"Census Tract 717.02, Queens County, New York",61327.22513089005,4071702
"Census Tract 719, Queens County, New York",66070.32057911064,4071900
"Census Tract 721, Queens County, New York",70409.60451977402,4072100
"Census Tract 723, Queens County, New York",137604.0268456376,4072300
"Census Tract 729, Queens County, New York",98761.68224299066,4072900
"Census Tract 731, Queens County, New York",117698.06338028169,4073100
"Census Tract 737, Queens County, New York",91195.02868068834,4073700
"Census Tract 739, Queens County, New York",97777.57750540736,4073900
"Census Tract 741, Queens County, New York",83408.94770006301,4074100
"Census Tract 743, Queens County, New York",73354.29196282121,4074300
"Census Tract 745, Queens County, New York",56994.98327759197,4074500
"Census Tract 747, Queens County, New York",78059.25925925926,4074700
"Census Tract 749, Queens County, New York",149448.05194805196,4074900
"Census Tract 757.01, Queens County, New York",89514.35495898583,4075701
"Census Tract 757.02, Queens County, New York",101112.31884057971,4075702
"Census Tract 769.01, Queens County, New York",104144.61020211742,4076901
"Census Tract 769.02, Queens County, New York",89803.32829046898,4076902
"Census Tract 773, Queens County, New York",85968.66096866097,4077300
"Census Tract 775, Queens County, New York",93371.83718371837,4077500
"Census Tract 779.02, Queens County, New York",96314.40099317195,4077902
"Census Tract 779.03, Queens County, New York",84111.84210526316,4077903
"Census Tract 779.04, Queens County, New York",75093.4803451582,4077904
"Census Tract 779.05, Queens County, New York",80439.22127255461,4077905
"Census Tract 779.06, Queens County, New York",71796.75994108984,4077906
"Census Tract 779.07, Queens County, New York",76871.68610816544,4077907
"Census Tract 779.08, Queens County, New York",59644.46107784431,4077908
"Census Tract 788, Queens County, New York",81546.05263157895,4078800
"Census Tract 790, Queens County, New York",69484.43579766537,4079000
"Census Tract 792, Queens County, New York",80111.35057471265,4079200
"Census Tract 793, Queens County, New York",0.0,4079300
"Census Tract 797.01, Queens County, New York",58937.15846994535,4079701
"Census Tract 797.02, Queens County, New York",49307.64411027569,4079702
"Census Tract 799, Queens County, New York",58020.39748953975,4079900
"Census Tract 803.01, Queens County, New York",66353.19314641744,4080301
"Census Tract 803.02, Queens County, New York",84249.52651515152,4080302
"Census Tract 809, Queens County, New York",84299.74765681327,4080900
"Census Tract 814, Queens County, New York",74630.94034378159,4081400
"Census Tract 818, Queens County, New York",77737.06896551725,4081800
"Census Tract 837, Queens County, New York",63509.771986970685,4083700
"Census Tract 838, Queens County, New York",85112.42973141787,4083800
"Census Tract 840, Queens County, New York",68627.81954887218,4084000
"Census Tract 845, Queens County, New York",40740.139790314526,4084500
"Census Tract 846.01, Queens County, New York",77689.71848225214,4084601
"Census Tract 846.02, Queens County, New York",74265.35087719298,4084602
"Census Tract 849, Queens County, New York",37700.48203330412,4084900
"Census Tract 853, Queens County, New York",45966.00566572238,4085300
"Census Tract 855, Queens County, New York",53479.904496617586,4085500
"Census Tract 857, Queens County, New York",55117.033276931754,4085700
"Census Tract 859, Queens County, New York",64491.17484831771,4085900
"Census Tract 861, Queens County, New York",62653.25670498084,4086100
"Census Tract 863, Queens County, New York",50608.840700583816,4086300
